Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Latitude,Longitude,Stock
9655,CA-2017-161893,1/23/2017,1/27/2017,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938,2,0.7,-3.6212,3.500781550422772,93.04081200272725,173.0
9656,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3,0.0,35.0784,11.28397604233129,-148.65670680733183,958.0
9657,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944,80.0905357478708,-3.79973475675078,128.0
9658,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,0.0,5.7376,-54.79728352172585,-176.42764542128836,186.0
9659,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,,4,0.1,83.7096,25.501627829069264,168.74549600210872,62.0
9660,CA-2014-100860,3/26/2014,3/30/2014,Second Class,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,0.0,9.0,57.10666841775412,90.56290743968736,974.0
9661,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928,9,0.2,226.7946,10.843463480949453,-122.81325258252383,892.0
9662,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,0.0,3.7744,-44.09934254980637,-56.99734561753813,273.0
9663,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,3,0.2,161.19,-42.74095859639996,-122.19754398905654,597.0
9664,CA-2017-132619,8/31/2017,9/5/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0.0,9.6975,-82.93445044722002,95.98228708655324,209.0
9665,US-2015-120957,12/7/2015,12/7/2015,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208,-35.020039221273294,-158.79732284602255,192.0
9666,CA-2017-157448,11/16/2017,11/20/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,0.0,23.988,44.028662220608425,122.54639600293712,749.0
9667,CA-2017-157448,11/16/2017,11/20/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,-81.44680370272013,159.19068198086273,531.0
9668,CA-2016-126270,4/23/2016,4/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.5569,-50.526849149130484,63.58605941026795,951.0
9669,CA-2016-126270,4/23/2016,4/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3,0.0,35.985,37.121849735720744,-103.33243799948369,181.0
9670,CA-2017-145275,4/2/2017,4/6/2017,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,35601,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,50.8772813081178,-50.367565507121725,559.0
9671,CA-2015-133396,8/13/2015,8/15/2015,First Class,GK-14620,Grace Kelly,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,,7,0.2,8.085,-8.042686188852883,-8.193645068784747,227.0
9672,US-2017-140312,11/13/2017,11/19/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,94568,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5,0.2,1.375,35.6533809261568,37.664917992811354,565.0
9673,CA-2016-114867,12/23/2016,12/28/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,2,0.2,2.6892,-20.168609642119435,60.718712332207474,613.0
9674,CA-2016-114867,12/23/2016,12/28/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5,0.4,-374.9925,-61.21561589565705,19.517297514797804,88.0
9675,US-2014-164644,7/22/2014,7/24/2014,Second Class,JL-15850,John Lucas,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,1,0.2,1.3316,-18.333091165876823,-53.526988504131936,143.0
9676,CA-2016-137393,5/6/2016,5/10/2016,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,0.0,14.144,14.39420763656571,140.7302210033651,659.0
9677,US-2014-120175,11/28/2014,12/3/2014,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Richmond,Indiana,47374,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,6,0.0,29.4492,80.64959073352026,-150.69885911353504,741.0
9678,CA-2016-144785,4/18/2016,4/23/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,0.0,2.0271,-77.62482862403809,-12.147820472341778,814.0
9679,CA-2016-144785,4/18/2016,4/23/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1,0.0,1.8468,1.3309368920929074,99.20334184829306,249.0
9680,CA-2015-130113,12/27/2015,12/31/2015,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,-30.794439922069614,-158.08584049509568,224.0
9681,CA-2015-130113,12/27/2015,12/31/2015,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668.16,9,0.2,75.168,1.4961049698050175,73.92067805206841,902.0
9682,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,8.64,3,0.0,4.2336,-85.68441947222429,115.09618419119698,918.0
9683,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,38.88,6,0.0,18.6624,-33.655436153715364,57.89926746973882,970.0
9684,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8,0.0,54.2808,57.576266554860894,-175.34271878087185,672.0
9685,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,9.709512093834746,-115.15067023240574,167.0
9686,CA-2017-118668,1/2/2017,1/4/2017,Second Class,FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,0.0,5.8065,-8.895151293098863,-56.83929159889773,
9687,CA-2017-116498,5/30/2017,6/3/2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,San Diego,California,92037,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6,0.0,10.179,-38.60548709123888,-95.87158717030347,772.0
9688,US-2017-130603,9/30/2017,10/6/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,76017,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646,9,0.8,,-36.352345897555935,166.55477048187385,172.0
9689,US-2017-135986,6/20/2017,6/27/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.4,5,0.0,15.552,-21.041741953694796,54.5738090809657,510.0
9690,US-2017-135986,6/20/2017,6/27/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0.0,125.99,60.40272779362087,-73.09045535343469,878.0
9691,CA-2017-140536,4/4/2017,4/5/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,4,0.0,2.0416,84.09837722548832,154.6910995195604,296.0
9692,CA-2015-130183,11/13/2015,11/17/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,0.32,-18.0588,-11.042031356932583,86.61391181142727,903.0
9693,CA-2015-107902,8/28/2015,9/2/2015,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11,0.0,122.2936,-19.19648902540287,-77.54140374226489,242.0
9694,CA-2017-130148,9/24/2017,9/28/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6,0.0,15.2292,62.3791396475753,-43.60263501529607,208.0
9695,CA-2017-130148,9/24/2017,9/28/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,-13.157042285465351,-108.20561101057558,242.0
9696,US-2016-151260,12/11/2016,12/14/2016,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,45503,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,0.2,9.192,9.363271013217215,169.58663937569588,253.0
9697,CA-2014-144281,6/10/2014,6/15/2014,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Detroit,Michigan,48234,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0.0,240.8595,-48.430500372226,6.226738520426352,81.0
9698,CA-2016-122511,3/11/2016,3/11/2016,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,0.2,9.48,43.83045644023355,142.5804074992745,433.0
9699,CA-2017-154116,12/15/2017,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301,5.757897288740736,-55.260082433934826,474.0
9700,CA-2017-154116,12/15/2017,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,0.0,16.296,55.6262190432615,129.90297711509123,542.0
9701,CA-2017-154116,12/15/2017,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,50.531891405160536,-160.60073456622098,3.0
9702,CA-2016-105291,10/30/2016,11/4/2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,San Luis Obispo,California,93405,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0.0,1.1946,-51.29914171139486,173.5525143087437,193.0
9703,CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1,0.0,5.5392,38.814399100397225,148.33237213198896,55.0
9704,CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,0.0,390.977,54.00979343124686,-49.24693988040423,260.0
9705,CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,0.0,5.3949,-27.700696659168884,98.89997951324784,592.0
9706,CA-2017-125990,10/19/2017,10/23/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684,-58.93035967759059,90.8128535305774,
9707,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068,-89.52621199567413,144.45172695705537,379.0
9708,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0.0,5.6994,-8.837342443233325,-69.388206793628,486.0
9709,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0.0,5.5888,-26.562108323008516,-12.412798086906179,95.0
9710,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,9.883770088573613,131.3998605381791,860.0
9711,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.568,2,0.2,-34.196,-56.152603334018565,100.28860348867778,335.0
9712,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.194,2,0.7,-8.796,64.73979857996554,-38.3519812534995,768.0
9713,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.096,6,0.2,-94.5084,-43.604061186940264,124.46108384836396,715.0
9714,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,,5,0.2,-6.445,-49.242671084223005,-163.09654587633545,722.0
9715,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946,-3.4714698328159272,101.53666906667644,328.0
9716,CA-2016-116379,11/7/2016,11/12/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544,-0.2068157260306407,-105.56429060386778,495.0
9717,US-2016-144477,8/12/2016,8/14/2016,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2,2.7984,-51.28465881868329,-76.99647318343662,828.0
9718,CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,,5,0.2,7.996,-41.06506918933516,-2.442656305586297,637.0
9719,CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,-59.45305695205591,-18.095579614809395,518.0
9720,CA-2017-166835,11/12/2017,11/14/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,39.32283209817001,7.405238473157141,925.0
9721,CA-2016-119641,9/22/2016,9/26/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,7.584,48.61602562573475,16.11921444192859,124.0
9722,CA-2016-105781,2/16/2016,2/20/2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,0.1,39.9234,-6.780870457329129,-60.650031228661106,782.0
9723,CA-2016-105781,2/16/2016,2/20/2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,,3,0.0,,38.535664083303146,-116.9180953138692,619.0
9724,CA-2014-101364,12/22/2014,12/26/2014,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,New York City,New York,10011,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.712,13,0.2,100.1403,42.46837054874018,96.65324254343017,259.0
9725,CA-2015-117898,12/5/2015,12/11/2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312,-65.11040501799445,-36.008586328628866,830.0
9726,CA-2017-142293,9/17/2017,9/20/2017,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,83.91204447021661,2.102710485261241,581.0
9727,CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0.0,80.3208,57.785750477357595,52.09081860640251,549.0
9728,CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,0.0,284.1855,-53.192976984751766,147.46965203039616,686.0
9729,CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0.0,0.1744,-56.490293565707354,74.71901921047919,699.0
9730,CA-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2,3.14,-67.38099379567511,-163.63467878746158,738.0
9731,CA-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0.0,153.4725,-65.09185874245469,121.88173082328638,769.0
9732,CA-2017-124261,11/14/2017,11/19/2017,Standard Class,JE-15715, Joe Elijah ,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0.0,9.9296,44.669123825165315,176.16780544590688,708.0
9733,CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0.0,145.0696@@@,-5.46223374870776,-9.905390866302412,
9734,CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0.0,9.2552,50.9281510931761,169.05252112365622,562.0
9735,CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0.0,421.5853,44.32588098303697,17.038347243533792,372.0
9736,CA-2014-128062,11/19/2014,11/22/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2,1.9845,18.830288430939888,-14.538241486098087,221.0
9737,US-2015-100069,6/29/2015,7/3/2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98!!!,2,0.0,72.8946xyz,33.54598918416232,-60.69428469811618,879.0
9738,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.6312,-86.69596961175448,56.719755300001964,530.0
9739,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008,-33.88002357509605,-97.26464861098395,349.0
9740,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,24.80799226669383,-142.22368133481444,758.0
9741,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0.0,54.8613,-88.31790837247604,-170.19464306968294,30.0
9742,CA-2015-117086,11/8/2015,11/12/2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5408,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0.0,1013.127,-84.06415013713318,-74.74315942250504,591.0
9743,CA-2017-131303,11/28/2017,12/2/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92037,West,OFF-LA-10001074,Office Supplies,Labels, Round Specialty Laser Printer Labels ,62.65,5,0.0,29.4455,63.33983684466898,-37.52250041986625,
9744,CA-2016-137127,6/16/2016,6/22/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0.0,4.536,33.12447510457292,18.74761066124921,21.0
9745,CA-2017-141782,1/21/2017,1/25/2017,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Aurora,Illinois,60505,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,268.576,4,0.2,90.6444,-42.23344803833809,-74.61006293267769,288.0
9746,CA-2017-137505,11/24/2017,11/24/2017,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2,9.102,33.83331122136762,174.26144605874805,753.0
9747,CA-2017-137505,11/24/2017,11/24/2017,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,52.6422004450674,-74.97173943317966,213.0
9748,US-2014-140914,11/11/2014,11/15/2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,10.984,2,0.6,-7.9634,-34.77702904018177,-21.24886015929286,711.0
